status,propertyType,baths,fireplace,city,schools,sqft,zipcode,beds,state,stories,target
125,1245,2.0,1592,299,195473,1904.0,1941,4.0,25,2.0,217500.0
125,1240,3.0,1535,77,189530,1681.0,1364,3.0,7,2.0,599000.0
125,1243,2.0,1535,1395,42353,864.0,1454,2.0,7,2.0,69900.0
125,1246,3.0,1535,392,140069,1650.0,1395,3.0,7,2.0,276900.0
125,1245,2.0,1535,1165,99938,1120.0,1272,3.0,7,2.0,260000.0
125,1245,2.0,1535,934,58905,1592.0,1607,3.0,31,2.0,269900.0
124,399,2.0,1535,1116,19852,1145.0,1347,2.0,7,0.0,174999.0
4,738,2.5,1535,1693,150590,2041.0,489,3.0,5,2.0,729000.0
4,469,2.5,1535,1693,27824,1177.0,480,3.0,5,2.0,659023.0
125,1246,2.5,1535,1209,75434,1651.0,1219,3.0,7,3.0,359900.0
126,1245,2.0,1535,1237,191028,2056.0,1390,2.0,7,2.0,124800.0
4,818,2.5,1535,806,227324,2100.0,1340,3.0,7,2.0,2250000.0
4,863,2.5,1535,113,240671,0.0,2109,3.0,17,2.0,44900.0
125,1245,2.0,1535,385,44016,1901.0,2482,3.0,32,1.0,250000.0
125,1245,3.0,1592,403,74350,3016.0,3075,4.0,4,1.0,598000.0
125,1245,7.0,1535,1444,219418,4366.0,4012,5.0,36,2.0,1998000.0
125,1240,2.0,1535,159,173133,1075.0,1520,2.0,7,1.0,139000.0
125,1245,6.0,1592,1165,194290,7253.0,1266,5.0,7,2.0,2495000.0
4,1129,2.0,1207,1325,241636,1924.0,1096,3.0,9,2.0,230000.0
77,1129,2.5,1535,163,204744,1805.0,3968,3.0,36,2.0,559965.0
4,818,2.5,1535,991,116496,543.0,1330,3.0,7,2.0,258000.0
47,495,2.5,1535,60,203990,1132.0,622,3.0,34,2.0,722500.0
125,1245,2.0,1535,1252,190247,1425.0,1578,3.0,7,1.0,195000.0
125,1245,2.0,1535,548,75669,1188.0,1380,3.0,7,1.0,350000.0
124,1175,2.0,1535,1403,71948,1217.0,2860,3.0,32,1.0,192999.0
4,26,2.5,7,1403,224204,2512.0,2871,3.0,32,2.0,479900.0
125,1246,3.0,1535,714,98638,2723.0,1290,3.0,7,3.0,419000.0
125,1242,2.5,1592,1661,106133,1768.0,4116,3.0,36,2.0,2999000.0
125,1245,2.5,1535,767,130672,998.0,256,4.0,24,2.0,499000.0
125,1245,3.0,1535,865,46663,1718.0,3255,3.0,23,2.0,245000.0
125,1245,5.0,1592,70,45388,1655.0,1055,5.0,9,2.0,380000.0
4,13,2.5,1535,1403,183939,2325.0,2875,3.0,32,2.0,319000.0
125,1245,4.0,1535,1165,215083,3791.0,1270,5.0,7,2.0,461885.0
125,1245,2.5,1592,70,33851,918.0,1058,2.0,9,1.0,75000.0
66,1128,1.0,1591,1069,41634,1147.0,1632,2.0,31,1.0,215000.0
124,1175,3.0,1535,726,160069,1959.0,2638,3.0,32,2.0,165000.0
4,1129,3.0,1535,513,125509,2102.0,3745,4.0,3,2.0,575000.0
125,1245,2.5,1535,1630,72431,843.0,3416,2.0,3,1.0,499000.0
79,1129,2.0,1535,819,118718,1292.0,1573,3.0,7,1.0,174900.0
119,1129,2.0,1535,606,125990,1350.0,3206,3.0,1,1.0,255000.0
4,1129,2.5,465,1069,84594,4089.0,1621,5.0,31,2.0,949897.0
115,956,8.0,1535,781,52230,3556.0,2240,16.0,35,2.0,450000.0
120,1129,2.5,1150,732,204271,2649.0,972,4.0,21,2.0,310000.0
125,1240,2.0,1535,1193,140110,856.0,1211,3.0,7,2.0,354700.0
125,1245,3.0,1592,1289,42284,2105.0,804,4.0,21,2.0,579000.0
66,1175,2.0,1535,1693,65164,1536.0,480,3.0,5,3.0,684900.0
124,1128,3.0,1535,1403,130467,1625.0,2877,3.0,32,2.0,189000.0
125,1246,3.0,1535,49,31442,2020.0,1586,3.0,31,2.0,237000.0
125,1245,3.0,1535,1403,35535,2956.0,2842,5.0,32,2.0,236500.0
4,1129,2.0,98,854,55550,2223.0,4101,4.0,36,2.0,380000.0
125,1245,4.0,1592,980,42063,4509.0,1721,5.0,31,2.0,475000.0
125,1245,3.0,1592,1611,131620,1336.0,3085,3.0,4,2.0,374000.0
125,1240,2.0,1592,566,138994,1678.0,3681,3.0,3,2.0,345000.0
125,1242,2.5,1535,971,220653,1300.0,2446,3.0,32,1.0,2000000.0
125,1240,2.0,1592,70,168910,1105.0,1064,2.0,9,1.0,255000.0
4,1129,4.0,1535,1223,119838,3864.0,3197,5.0,1,2.0,565990.0
125,1245,2.5,1535,750,10403,1190.0,1975,3.0,12,2.0,29900.0
125,1244,3.0,1535,914,8181,3780.0,3326,10.0,3,2.0,1300000.0
125,1242,2.0,1535,990,92510,1154.0,1318,3.0,7,1.0,75000.0
4,1228,2.5,1535,472,54888,1806.0,3210,3.0,1,2.0,239000.0
4,1129,3.5,7,526,25266,2690.0,3956,4.0,36,2.0,499000.0
66,1128,3.0,1449,1403,69854,1882.0,2853,3.0,32,2.0,220000.0
125,1245,3.0,1535,765,143143,2499.0,1179,5.0,7,2.0,246990.0
125,1240,2.0,1535,1384,135514,5000.0,236,3.0,24,2.0,599999.0
124,1128,2.0,1535,1570,167763,1520.0,1393,3.0,7,1.0,299000.0
4,1129,2.5,1535,242,241245,2328.0,1779,3.0,25,2.0,281990.0
125,1245,3.0,1535,726,59749,2096.0,2676,4.0,32,2.0,243999.0
4,404,2.5,1535,385,86394,1485.0,2471,3.0,32,2.0,365000.0
66,1128,2.0,1591,1444,215239,2049.0,4030,3.0,36,2.0,1495000.0
4,668,2.5,1535,869,53357,960.0,1384,3.0,7,2.0,199000.0
125,1244,4.0,1535,291,127910,3698.0,2274,7.0,11,2.0,488000.0
125,1241,2.5,1535,1246,73919,1000.0,1302,2.0,7,2.0,134900.0
4,1129,2.5,1535,403,123256,2156.0,3060,4.0,4,2.0,725000.0
4,1129,2.5,552,178,226040,7782.0,1589,5.0,31,3.0,1550000.0
4,863,2.5,1535,203,82535,0.0,2790,3.0,32,2.0,1831698.0
77,469,2.0,1535,1303,225944,1215.0,3988,3.0,36,2.0,390000.0
4,1129,2.0,1535,313,52328,2016.0,2725,5.0,32,1.0,124900.0
125,1245,3.0,1535,726,34722,1802.0,2715,3.0,32,2.0,309900.0
66,1128,4.0,1535,60,230070,4435.0,2542,4.0,32,2.0,575000.0
73,1128,5.0,1591,139,14011,3200.0,541,5.0,15,2.0,1887965.0
125,1240,2.0,1535,291,5124,1800.0,2278,3.0,11,3.0,110000.0
125,1244,3.0,1535,1221,46737,2481.0,441,6.0,29,3.0,725000.0
125,1245,2.0,1535,313,30920,1737.0,1844,3.0,25,2.0,142500.0
4,1147,2.5,1535,765,83315,2903.0,1189,3.0,7,2.0,283500.0
124,187,4.0,1535,765,216662,2694.0,1176,3.0,7,1.0,525000.0
66,1128,2.0,1535,299,186480,1334.0,1934,3.0,25,2.0,275000.0
125,1240,2.5,1535,1256,58168,703.0,3920,3.0,27,1.0,269900.0
66,1128,2.0,1535,1444,172851,1290.0,4005,3.0,36,2.0,739900.0
125,1245,5.0,1592,726,44842,4361.0,2681,4.0,32,3.0,1249000.0
125,1246,3.0,1535,437,69429,2109.0,899,3.0,21,2.0,327591.0
126,1245,2.0,1592,299,66498,1748.0,1945,3.0,25,2.0,147275.0
125,1245,3.0,1535,1382,5824,1571.0,3887,3.0,3,2.0,310000.0
4,13,2.5,1535,1403,82244,1259.0,2847,3.0,32,2.0,164900.0
78,1129,1.0,1535,1467,89561,936.0,313,2.0,24,1.0,165000.0
125,1240,2.0,1535,991,128188,1360.0,1331,2.0,7,2.0,700000.0
125,1245,8.0,1592,1183,209516,10800.0,3382,6.0,3,3.0,15495000.0
124,1128,2.0,1535,1593,72250,1539.0,1433,3.0,7,1.0,310000.0
125,1245,3.0,1535,765,229527,2499.0,1177,5.0,7,2.0,257887.0
125,1245,3.0,1535,474,108923,1671.0,3022,3.0,32,1.0,153000.0
125,1245,2.0,1592,556,143916,1288.0,2579,3.0,32,1.0,195000.0
124,1128,1.0,1591,1403,41012,1212.0,2823,3.0,32,1.0,140000.0
4,683,2.5,1535,990,176325,4174.0,1360,3.0,7,2.0,949000.0
116,1129,1.0,1535,66,121568,1512.0,1588,3.0,31,1.0,215000.0
4,1129,1.0,334,1069,320,1362.0,1633,3.0,31,1.0,225000.0
125,1245,2.0,1592,1382,9814,1819.0,3870,4.0,3,2.0,630000.0
125,1245,5.0,1535,914,15952,4853.0,3369,4.0,3,2.0,7890000.0
125,1240,2.0,1535,914,42210,1365.0,3325,2.0,3,2.0,1295000.0
4,754,2.5,1535,1180,86050,2052.0,1499,3.0,7,2.0,325000.0
66,1128,1.0,1535,211,43755,1149.0,319,3.0,24,2.0,39900.0
125,1240,2.0,1535,1570,72519,1052.0,1404,2.0,7,2.0,139999.0
125,1245,2.0,1535,1184,129206,1562.0,3444,3.0,3,1.0,528333.0
125,1240,2.5,1535,1405,112737,681.0,3527,3.0,3,2.0,329000.0
125,1244,4.0,1535,1115,95252,1944.0,1348,4.0,7,1.0,695000.0
4,1189,2.5,7,726,154093,2464.0,2703,3.0,32,2.0,210000.0
124,1128,2.0,1535,1116,15482,1220.0,1349,2.0,7,1.0,329000.0
12,1129,2.0,1535,914,176416,1572.0,3327,2.0,3,2.0,1090000.0
4,97,2.5,7,1403,222132,3532.0,2872,3.0,32,2.0,500000.0
4,1129,1.0,1359,280,51412,1200.0,1657,3.0,31,2.0,169900.0
4,1129,2.0,1535,854,240084,1500.0,3232,3.0,22,1.0,314999.0
4,1189,2.5,1535,765,25380,3065.0,1162,3.0,7,2.0,449000.0
125,1245,2.0,1535,1118,193954,1833.0,1537,3.0,7,2.0,224900.0
125,1240,2.0,1535,714,69337,896.0,1289,3.0,7,2.0,264000.0
125,1245,2.0,1592,306,141682,1274.0,1592,3.0,31,1.0,132300.0
66,1128,2.0,1535,1671,31302,1366.0,3569,3.0,3,2.0,240900.0
4,469,3.0,7,1053,184343,2050.0,4046,3.0,36,2.0,779950.0
125,1240,2.0,1535,538,46423,900.0,211,2.0,24,1.0,629000.0
125,1240,3.0,1535,291,6459,2000.0,2306,3.0,11,4.0,595000.0
125,1241,2.5,1535,898,144159,750.0,219,3.0,24,2.0,248000.0
66,1128,1.0,1535,1592,101023,958.0,1383,2.0,7,2.0,195000.0
125,1241,2.0,1535,1088,234029,1240.0,107,2.0,24,2.0,995000.0
47,1129,2.5,1535,313,177588,1814.0,1639,3.0,31,2.0,219500.0
124,1128,2.0,1535,726,100957,1869.0,2669,4.0,32,2.0,198490.0
66,1175,3.0,1591,914,93758,1250.0,3448,3.0,3,2.0,370000.0
72,82,2.5,1535,1403,203958,2764.0,2860,3.0,32,2.0,289801.0
4,1129,1.5,1535,280,148340,1728.0,1667,3.0,31,2.0,134900.0
125,1245,2.5,1535,1661,159688,1827.0,4122,4.0,36,2.0,359995.0
125,1245,4.0,1592,980,244681,4808.0,1730,5.0,31,2.0,485000.0
126,1245,2.5,1535,588,79424,812.0,1856,2.0,25,1.0,50100.0
125,1240,2.0,1535,1208,216614,953.0,1296,2.0,7,2.0,137000.0
125,1245,4.0,1592,1055,198995,3126.0,1610,5.0,31,2.0,465000.0
125,1245,12.0,1592,70,169699,26000.0,1066,6.0,9,2.0,7995000.0
125,1245,3.0,1535,252,77149,2550.0,1515,4.0,7,1.0,299000.0
108,13,2.5,1535,1403,177457,1352.0,2866,3.0,32,2.0,158000.0
125,1245,2.0,1592,994,95232,1786.0,1329,3.0,7,1.0,590000.0
125,1245,2.5,1535,291,159866,3125.0,2283,3.0,11,2.0,59000.0
4,1129,2.5,1535,893,207808,2956.0,3213,4.0,1,2.0,319990.0
125,1244,2.5,1535,726,45081,6412.0,2681,3.0,32,2.0,1200000.0
125,1243,2.0,1592,865,10215,1810.0,3263,2.0,23,1.0,137500.0
46,1129,3.0,962,333,126438,2606.0,2798,4.0,32,2.0,375000.0
125,1245,3.0,1592,1055,195190,2550.0,1611,4.0,31,2.0,379999.0
66,1128,2.0,1591,1444,191415,2150.0,4023,4.0,36,2.0,898500.0
4,1228,2.5,7,709,54342,1762.0,1645,3.0,31,1.0,199900.0
66,1128,4.0,1535,248,138554,2700.0,1908,4.0,25,2.0,289900.0
125,1240,3.0,1535,332,46280,1680.0,213,3.0,24,2.0,695000.0
4,1129,2.0,7,1589,26475,1078.0,4095,3.0,36,2.0,299000.0
4,1228,2.5,1535,548,53001,823.0,1385,3.0,7,2.0,295000.0
125,1245,2.0,1535,1591,170253,1152.0,1191,3.0,7,1.0,215000.0
126,1245,2.0,1535,403,44735,1107.0,3088,3.0,4,2.0,342812.0
125,1240,2.0,1592,821,221279,1544.0,1699,2.0,31,2.0,245000.0
125,1240,4.0,1535,75,232865,2155.0,2931,4.0,32,2.0,745656.0
66,949,3.0,1535,193,97198,2400.0,185,6.0,24,3.0,1400000.0
66,1175,5.0,1591,1693,67624,2952.0,479,6.0,5,3.0,1595000.0
125,1245,2.0,1535,1403,105665,1730.0,2838,4.0,32,2.0,162000.0
79,469,2.5,1535,819,84504,1771.0,1566,3.0,7,2.0,249990.0
1,863,2.5,1535,1722,183565,0.0,372,3.0,24,2.0,334900.0
125,1240,2.5,1535,1405,112735,807.0,3527,3.0,3,2.0,399000.0
125,1244,2.5,1535,68,36903,6580.0,165,3.0,24,2.0,3995000.0
125,1245,3.0,1535,1591,106881,2139.0,1196,3.0,7,2.0,489000.0
125,1245,3.0,1535,851,72861,1883.0,1476,4.0,7,2.0,259900.0
4,1129,2.0,1535,203,24522,1178.0,2791,3.0,32,2.0,75000.0
124,1175,1.0,1535,726,9029,780.0,2667,1.0,32,1.0,62000.0
124,1128,4.0,1535,1165,187417,3266.0,1270,4.0,7,0.0,495000.0
4,1228,2.5,141,83,125934,4076.0,3041,3.0,4,2.0,825000.0
125,1245,2.0,1535,1185,65408,1406.0,1276,3.0,7,1.0,135000.0
125,1246,2.0,1535,1221,4433,1288.0,462,4.0,29,2.0,70000.0
4,1129,3.0,1535,1318,12520,2991.0,2747,5.0,32,2.0,292990.0
125,1245,2.0,1535,767,134601,1468.0,253,3.0,24,2.0,528000.0
4,1228,2.5,1535,1133,182478,2537.0,1274,3.0,7,2.0,465000.0
4,1129,2.5,1535,1243,51961,2692.0,1573,4.0,7,2.0,237165.0
125,1241,2.5,1535,358,71687,800.0,224,3.0,24,6.0,228000.0
126,1245,2.0,1535,1543,145175,1560.0,119,3.0,24,2.0,539900.0
125,1240,2.0,1592,291,7785,1800.0,2277,3.0,11,9.0,525000.0
4,1129,1.0,1535,313,177615,1088.0,1642,3.0,31,2.0,54900.0
66,1128,2.0,1591,556,144182,1930.0,2588,4.0,32,2.0,256900.0
125,1245,2.0,1592,1399,68396,1014.0,3140,3.0,33,1.0,239900.0
4,863,2.5,1535,1187,180489,0.0,1155,3.0,7,2.0,125900.0
125,1245,3.0,1592,345,131342,3112.0,965,4.0,21,2.0,365000.0
125,1245,6.0,1535,1199,236233,4708.0,1307,5.0,7,1.0,1200000.0
125,1245,2.0,1535,750,108187,1778.0,1987,3.0,12,2.0,144900.0
4,729,2.5,1535,513,241039,2500.0,34,3.0,16,2.0,185000.0
124,1128,3.0,1535,726,169196,2308.0,2693,3.0,32,1.0,197500.0
4,1228,2.5,1535,788,54262,3101.0,1569,3.0,7,2.0,379000.0
125,1245,2.0,1535,280,135491,1404.0,1668,3.0,31,2.0,185000.0
125,1245,3.0,1535,474,109700,1819.0,3022,3.0,32,2.0,192950.0
4,1129,2.0,1535,203,24522,1305.0,2791,3.0,32,2.0,76089.0
4,1228,2.5,1535,1181,152601,1092.0,1504,3.0,7,2.0,129900.0
126,1245,3.0,1535,1582,141152,1958.0,3447,4.0,3,2.0,615272.0
4,1129,1.0,1535,1444,49768,1580.0,4031,3.0,36,2.0,388000.0
125,1240,2.0,1592,1444,138695,1144.0,4024,2.0,36,3.0,610000.0
124,1128,1.0,1535,1444,8445,1100.0,4015,3.0,36,1.0,469710.0
4,1129,1.5,1535,410,28647,1651.0,527,3.0,15,2.0,225000.0
4,1228,2.5,1535,1069,49069,2749.0,1629,3.0,31,2.0,434900.0
125,1245,3.0,1535,865,230704,1847.0,3271,3.0,23,2.0,392000.0
125,1245,3.0,1592,87,23232,5058.0,4010,3.0,36,2.0,1998000.0
125,1245,2.0,1592,683,60482,1226.0,1603,3.0,31,1.0,234900.0
4,863,2.5,1535,1471,53074,0.0,1555,3.0,7,2.0,4500.0
4,924,2.0,1535,1277,151799,1568.0,1500,2.0,7,2.0,118000.0
125,1245,2.0,1535,291,8385,2300.0,2299,4.0,11,2.0,349498.0
66,1128,1.0,1535,861,40958,960.0,2130,4.0,17,2.0,69900.0
4,493,2.5,1535,1444,125665,388.0,4018,3.0,36,3.0,309950.0
125,1245,2.0,1535,1165,72605,1330.0,1264,3.0,7,1.0,275000.0
66,1175,3.0,1535,1419,137515,1528.0,3793,2.0,3,2.0,980000.0
125,1245,3.0,1535,1403,35760,2036.0,2843,3.0,32,2.0,195000.0
124,1128,2.0,1449,1403,90762,1250.0,2830,3.0,32,1.0,184900.0
125,1240,2.0,1535,914,42233,1368.0,3323,3.0,3,9.0,1330000.0
66,1128,3.0,1535,280,65791,1800.0,1657,3.0,31,2.0,319900.0
21,1228,2.5,1535,1403,30079,7160.0,2823,3.0,32,2.0,155000.0
66,1128,2.0,1535,974,228336,1844.0,2446,3.0,32,2.0,312000.0
125,1240,2.0,1535,765,159299,1410.0,1159,2.0,7,3.0,335000.0
124,1128,6.0,1535,726,189852,5843.0,2680,5.0,32,1.0,1740000.0
125,1245,2.0,1535,865,242892,1380.0,3262,3.0,23,1.0,234900.0
4,737,2.5,1535,318,156368,0.0,652,3.0,34,2.0,50000.0
125,1245,4.0,1535,1403,215247,2226.0,2852,4.0,32,2.0,242500.0
4,1179,750.0,1535,1444,157460,2247.0,4009,3.0,36,2.0,1799950.0
125,1240,3.0,1535,726,45045,1327.0,2680,2.0,32,1.0,725000.0
124,1175,3.0,1535,1567,19865,2370.0,1347,3.0,7,4.0,699000.0
125,1244,15.0,1535,1407,244681,10395.0,3710,3.0,3,2.0,5250000.0
125,1245,4.0,1592,1382,165654,2968.0,3880,4.0,3,2.0,599000.0
125,1245,3.0,1535,527,192684,1850.0,2077,3.0,17,2.0,485000.0
4,1189,2.5,7,726,177437,3912.0,2633,3.0,32,2.0,1649000.0
125,1245,2.5,1535,865,78814,1440.0,3252,3.0,23,1.0,199990.0
125,1245,4.0,1535,1395,105296,3660.0,1461,4.0,7,2.0,539200.0
73,1128,4.0,1535,1382,100194,2298.0,3884,4.0,3,3.0,431990.0
66,1128,2.0,1591,1191,236425,1907.0,3730,3.0,3,0.0,3590000.0
4,745,2.5,1535,1181,152376,2074.0,1513,3.0,7,2.0,215900.0
125,1245,2.0,1535,313,30940,1341.0,1836,4.0,25,2.0,40000.0
4,1129,2.0,486,1069,49744,1369.0,1627,3.0,31,1.0,230000.0
124,1128,2.0,1535,1593,113029,1839.0,1445,3.0,7,1.0,254713.0
4,1222,2.5,1535,84,152452,2441.0,1512,3.0,7,2.0,499900.0
125,1245,3.0,1592,821,221273,2220.0,1699,4.0,31,2.0,300000.0
125,1245,9.0,1592,1088,238648,8360.0,86,8.0,24,2.0,11900000.0
125,1245,3.0,1535,714,233500,2715.0,1295,4.0,7,1.0,549900.0
125,1246,7.0,1535,70,41165,4818.0,1058,8.0,9,2.0,850000.0
4,683,2.5,1535,416,116534,2975.0,1362,3.0,7,2.0,598000.0
125,1245,2.0,1535,1135,192703,1100.0,2090,3.0,17,1.0,199900.0
4,554,2.5,893,1133,125774,1537.0,1258,3.0,7,2.0,255000.0
125,1240,2.5,1535,1088,228151,625.0,73,3.0,24,29.0,1290000.0
4,359,2.5,1535,193,175468,2002.0,203,3.0,24,2.0,1200000.0
66,1128,4.0,1535,865,215673,4476.0,3269,5.0,23,2.0,520000.0
125,1245,3.0,1592,865,244060,1731.0,3282,3.0,23,2.0,317900.0
4,895,2.5,1535,1403,156470,1907.0,2829,3.0,32,2.0,525000.0
125,1245,2.0,1535,1141,9146,1488.0,1554,3.0,7,1.0,219000.0
125,1245,2.5,1592,70,45462,960.0,1054,2.0,9,1.0,105000.0
66,1128,4.0,1591,70,193925,2714.0,1049,4.0,9,2.0,373999.0
125,1243,2.0,1535,159,76637,480.0,1520,2.0,7,2.0,72900.0
125,1244,2.0,1535,914,106409,3114.0,3327,4.0,3,2.0,1299000.0
125,1244,2.0,1535,211,7978,2699.0,326,6.0,24,1.0,209900.0
4,13,2.5,1535,1403,88838,1946.0,2829,3.0,32,2.0,344000.0
125,1245,2.0,1592,819,72081,2219.0,1568,3.0,7,1.0,299900.0
4,1129,2.5,7,726,181687,2895.0,2707,4.0,32,2.0,245000.0
124,1128,2.0,1535,1593,168151,1064.0,1439,3.0,7,1.0,207580.0
125,1240,2.5,1535,405,104592,522.0,2059,3.0,17,2.0,165000.0
4,1228,2.5,1535,990,202347,3103.0,1375,3.0,7,2.0,17500000.0
124,1128,1.0,1535,1403,59696,786.0,2823,2.0,32,1.0,72059.0
125,1240,3.0,1535,990,114027,1367.0,1322,2.0,7,2.0,1399000.0
125,1245,2.0,1535,299,91876,1556.0,1913,3.0,25,2.0,329000.0
125,1245,2.5,1592,782,214441,1050.0,1669,2.0,31,1.0,119900.0
4,978,2.5,1535,990,176339,1406.0,1374,3.0,7,2.0,315000.0
125,1245,3.0,1535,993,158510,2415.0,1288,4.0,7,2.0,499000.0
4,1214,2.5,7,1444,125662,2763.0,4018,3.0,36,2.0,1580000.0
125,1240,2.5,1535,1069,162803,785.0,1619,3.0,31,1.0,379000.0
125,1240,2.5,1535,990,114086,470.0,1322,3.0,7,2.0,225000.0
125,1240,2.5,1535,1088,234469,652.0,77,3.0,24,2.0,1975000.0
124,399,1.0,1535,990,15016,1463.0,1318,1.0,7,2.0,585000.0
125,1246,2.0,1535,1221,3847,1374.0,463,3.0,29,2.0,194900.0
125,1241,2.5,1535,1088,234136,800.0,83,3.0,24,2.0,799000.0
125,1245,3.0,1535,1335,144396,2500.0,2601,4.0,32,2.0,230000.0
66,1128,3.0,1591,403,129993,2819.0,3066,5.0,4,2.0,1049000.0
4,1228,2.5,1535,1378,119737,616.0,1461,3.0,7,2.0,95000.0
125,1245,2.0,1535,1330,37301,1034.0,2075,3.0,17,2.0,64900.0
4,1129,2.0,1535,819,54142,1492.0,1569,4.0,7,1.0,269900.0
4,818,2.5,1535,1570,180127,1165.0,1394,3.0,7,2.0,250000.0
125,1245,2.0,1592,75,231752,2356.0,2936,3.0,32,2.0,302000.0
4,863,0.0,1535,819,82405,0.0,1572,3.0,7,2.0,23000.0
125,1245,2.5,1535,291,59258,1107.0,2285,2.0,11,2.0,74900.0
4,1129,2.5,1535,1108,242206,1968.0,2227,2.0,35,2.0,269900.0
124,1128,2.0,1535,1395,62058,816.0,1458,3.0,7,1.0,160000.0
4,1228,2.5,1535,1584,53323,1274.0,1442,3.0,7,2.0,196500.0
4,1189,2.5,1535,765,48641,1557.0,1173,3.0,7,2.0,206990.0
126,1245,2.0,1535,313,30583,1536.0,1837,3.0,25,2.0,31598.0
125,1245,2.0,1535,1187,135828,2252.0,1156,4.0,7,2.0,320000.0
125,1243,2.0,1535,1141,108884,1248.0,1544,3.0,7,1.0,105500.0
79,1129,2.5,7,726,156697,2320.0,2730,4.0,32,2.0,199999.0
66,1128,2.0,1535,556,94507,1459.0,2564,4.0,32,2.0,185000.0
66,1128,2.0,1535,1256,110847,1838.0,3935,4.0,27,2.0,329000.0
124,1128,4.0,1591,1403,19415,3300.0,2869,4.0,32,2.0,449900.0
125,1245,3.0,1535,1187,141998,2026.0,1155,3.0,7,1.0,475000.0
4,439,2.5,7,385,121473,1527.0,2468,3.0,32,33.0,1195000.0
125,1246,2.0,1592,726,44667,964.0,2687,2.0,32,2.0,125000.0
125,1240,2.5,1535,1088,234149,573.0,83,3.0,24,37.0,890000.0
4,863,0.0,1535,313,151009,0.0,2725,3.0,32,2.0,35000.0
125,1240,3.0,1592,437,35664,1560.0,915,3.0,21,2.0,183900.0
125,1245,5.0,1592,403,164088,5120.0,3064,4.0,4,3.0,2595000.0
4,1129,2.5,1535,819,26402,2384.0,1572,4.0,7,2.0,235000.0
125,1245,3.0,1535,865,242655,2393.0,3257,5.0,23,2.0,284900.0
125,1245,2.0,1535,990,107768,1380.0,1326,2.0,7,2.0,306500.0
4,495,2.5,7,709,178273,2504.0,1645,3.0,31,2.0,295000.0
125,1245,2.5,1592,932,14536,1193.0,1948,2.0,25,2.0,245000.0
4,668,2.5,1535,868,26608,1583.0,1383,3.0,7,2.0,289900.0
12,956,1.0,1535,446,225571,3500.0,3348,2.0,3,2.0,1375000.0
125,1246,5.0,1535,1221,10722,2640.0,466,4.0,29,3.0,455000.0
124,1128,2.0,1535,1403,239587,1602.0,2860,3.0,32,1.0,215995.0
125,1240,3.0,1535,1194,129557,1441.0,3463,3.0,3,2.0,400000.0
125,1240,2.0,1535,1155,200399,1174.0,1869,2.0,25,1.0,118000.0
125,1245,4.0,1592,784,195575,3577.0,1674,5.0,31,2.0,445000.0
4,1228,2.5,1535,548,84908,2083.0,1385,3.0,7,2.0,479000.0
125,1244,3.0,1535,914,71615,1724.0,3331,5.0,3,2.0,810000.0
126,1245,3.0,1535,1165,188079,2962.0,1268,4.0,7,2.0,259900.0
66,399,2.0,1591,1407,169067,1582.0,3715,2.0,3,1.0,1649000.0
77,1129,3.0,7,1506,118236,2853.0,4075,4.0,36,2.0,408950.0
125,1245,2.0,1535,750,65377,1632.0,1997,4.0,12,2.0,69900.0
124,1128,2.0,1535,1403,193141,1901.0,2875,4.0,32,1.0,262000.0
73,1175,4.0,1591,1693,132200,3184.0,488,4.0,5,2.0,1074900.0
125,1244,2.0,1535,726,230808,2506.0,2630,4.0,32,2.0,749000.0
125,1245,2.0,1592,800,192618,2679.0,4149,4.0,36,2.0,479900.0
4,818,2.5,1535,1116,202210,1145.0,1347,3.0,7,2.0,315000.0
125,1245,3.0,1535,402,143560,1808.0,2595,4.0,32,1.0,263990.0
125,1245,3.0,1535,800,134734,3702.0,4148,5.0,36,1.0,674900.0
125,1246,3.0,1535,1208,134452,1570.0,1295,2.0,7,2.0,269900.0
66,399,3.0,1535,714,69251,2463.0,1289,3.0,7,2.0,899000.0
125,1245,2.0,1592,750,10780,1092.0,1979,2.0,12,2.0,37500.0
125,1242,2.5,1535,299,105801,480.0,1952,3.0,25,1.0,35000.0
77,1129,2.5,98,1158,28370,1974.0,4105,3.0,36,2.0,319900.0
73,1128,4.0,1535,358,219300,2282.0,3641,4.0,3,2.0,583315.0
4,13,2.5,1535,1444,29398,990.0,4006,3.0,36,2.0,499000.0
125,1245,2.0,1592,385,137861,1230.0,2473,2.0,32,1.0,449000.0
66,399,2.0,1535,564,21376,740.0,3749,2.0,3,0.0,625000.0
125,1244,3.0,1535,193,114670,1200.0,178,5.0,24,2.0,1298000.0
125,1244,6.0,1535,193,115521,3750.0,190,12.0,24,2.0,1600000.0
4,1129,3.0,1535,333,182821,2384.0,2798,4.0,32,2.0,359900.0
125,1245,3.0,1592,726,38907,3371.0,2712,5.0,32,2.0,259999.0
66,1128,1.0,1591,914,38379,1102.0,3363,3.0,3,1.0,450000.0
125,1245,4.0,1592,1289,78484,3015.0,888,4.0,21,2.0,459000.0
125,1245,2.0,1535,1117,139568,1843.0,1538,3.0,7,1.0,199900.0
125,1244,2.0,1535,914,67613,1056.0,3310,2.0,3,2.0,395000.0
4,863,0.0,1535,1277,152001,0.0,1504,3.0,7,2.0,11500.0
125,1240,2.0,1535,385,129700,1332.0,2485,2.0,32,1.0,329000.0
4,863,2.5,1535,1141,28972,0.0,1548,3.0,7,2.0,120000.0
